order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
2094,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2095/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2095/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2094,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2094,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3656,4547,0,0,3656,4547
2095,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2096/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2096/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2095,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2095,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3656,4544,0,0,3656,4544
2096,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2097/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2097/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2096,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2096,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3656,4549,0,0,3656,4549
2097,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2098/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2098/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2097,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2097,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4546,0,0,3672,4546
2098,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2099/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2099/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2098,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2098,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3520,4550,0,0,3520,4550
2099,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2100/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2100/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2099,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2099,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3664,4545,0,0,3664,4545
2100,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2101/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2101/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2100,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2100,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3664,4550,0,0,3664,4550
2101,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2102/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2102/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2101,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2101,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3680,4548,0,0,3680,4548
2102,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2103/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2103/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2102,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2102,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3680,4552,0,0,3680,4552
2103,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2104/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2104/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2103,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2103,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3656,4552,0,0,3656,4552
2104,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2105/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2105/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2104,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2104,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3656,4557,0,0,3656,4557
2105,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2106/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2106/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2105,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2105,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3640,4549,0,0,3640,4549
2106,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2107/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2107/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2106,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2106,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3640,4553,0,0,3640,4553
2107,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2108/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2108/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2107,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2107,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3640,4549,0,0,3640,4549
2108,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2109/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2109/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2108,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2108,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3640,4553,0,0,3640,4553
2109,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2110/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2110/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2109,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2109,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4546,0,0,3672,4546
2110,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2111/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2111/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2110,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2110,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4553,0,0,3672,4553
2111,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2112/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2112/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2111,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2111,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4547,0,0,3672,4547
2112,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2113/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2113/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2112,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2112,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4551,0,0,3672,4551
2113,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2114/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2114/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2113,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2113,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4549,0,0,3672,4549
2114,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2115/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2115/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2114,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2114,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4557,0,0,3672,4557
2115,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2116/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2116/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2115,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2115,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3656,4551,0,0,3656,4551
2116,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2117/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2117/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2116,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2116,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3656,4553,0,0,3656,4553
2117,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2118/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2118/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2117,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2117,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3648,4545,0,0,3648,4545
2118,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2119/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2119/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2118,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2118,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3648,4546,0,0,3648,4546
2119,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2120/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2120/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2119,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2119,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3680,4544,0,0,3680,4544
2120,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2121/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2121/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2120,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2120,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3680,4546,0,0,3680,4546
2121,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2122/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2122/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2121,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2121,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4544,0,0,3672,4544
2122,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2123/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2123/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2122,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2122,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4548,0,0,3672,4548
2123,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2124/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2124/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2123,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2123,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3672,4546,0,0,3672,4546
2124,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2125/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2125/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2124,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2124,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3509,4547,0,0,3509,4547
2125,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2126/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2126/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2125,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2125,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4552,0,0,3720,4552
2126,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2127/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2127/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2126,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2126,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3659,4554,0,0,3659,4554
2127,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2128/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2128/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2127,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2127,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4549,0,0,3712,4549
2128,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2129/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2129/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2128,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2128,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3647,4551,0,0,3647,4551
2129,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2130/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2130/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2129,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2129,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4542,0,0,3720,4542
2130,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2131/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2131/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2130,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2130,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3650,4542,0,0,3650,4542
2131,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2132/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2132/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2131,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2131,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
2132,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2133/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2133/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2132,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2132,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3647,4550,0,0,3647,4550
2133,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2134/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2134/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2133,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2133,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4547,0,0,3720,4547
2134,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2135/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2135/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2134,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2134,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3650,4550,0,0,3650,4550
2135,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2136/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2136/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2135,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2135,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
2136,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2137/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2137/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2136,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2136,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3644,4545,0,0,3644,4545
2137,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2138/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2138/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2137,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2137,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3696,4543,0,0,3696,4543
2138,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2139/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2139/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2138,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2138,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3696,4545,0,0,3696,4545
2139,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2140/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2140/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2139,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2139,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3728,4543,0,0,3728,4543
2140,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2141/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2141/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2140,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2140,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3653,4545,0,0,3653,4545
2141,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2142/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2142/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2141,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2141,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4543,0,0,3712,4543
2142,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2143/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2143/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2142,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2142,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3647,4544,0,0,3647,4544
2143,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2144/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2144/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2143,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2143,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
2144,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2145/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2145/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2144,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2144,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4549,0,0,3720,4549
2145,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2146/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2146/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2145,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2145,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
2146,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2147/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2147/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2146,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2146,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4548,0,0,3712,4548
2147,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2148/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$2148/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-2147,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n2147,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
